Stock quote and option quote for IBM on 10/25/19 20:46:10

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
135.44,N,+1.37,135.30,P,135.70,P,5 x 5,"2,579,055",134.12,135.93,134.10

UNDERLYING EXTRA INFO
Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,FastBeta
4.78%,15.75,1.62,Q,8/8/19,152.95,105.94,"885,875,160",1.12

Theo parameters
Theo date,Theo stock price,Theo volatility
10/25/19, 0.00$, 0.00%

25 OCT 19  (0)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM191115C205,0,0,.004,.001,-.006,.004,.00,62.32%,.02505553,<empty>,<empty>,0.26%,0.53%,99.74%,0.31%,852.96%,.025,0 x 47,0,47,<empty>,0,0, ,0,0,0,0,C,.05,B,15 NOV 19,205,68.85,E,73.40,T,IBM191115P205,0,0,-.909,.004,-.147,.053,-.117,114.00%,71.13,262.57%,53.13%,94.82%,11.07%,5.18%,19.18%,<empty>,71.125,1 x 2,1,2,<empty>,0,0, ,0,0,0,,
,,IBM191115C210,0,0,.004,.001,-.006,.004,.00,65.49%,.02509244,<empty>,<empty>,0.24%,0.49%,99.76%,0.31%,914.25%,.025,0 x 66,0,66,<empty>,0,0, ,0,0,0,0,P,.05,A,15 NOV 19,210,73.70,H,78.25,H,IBM191115P210,0,0,-.917,.004,-.138,.049,-.121,115.90%,75.98,280.47%,56.69%,95.45%,9.72%,4.55%,17.34%,<empty>,75.975,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM191115C215,0,0,.004,.00,-.006,.004,.00,68.58%,.0251641,<empty>,<empty>,0.23%,0.46%,99.77%,0.31%,975.53%,.025,0 x 66,0,66,<empty>,0,0, ,0,0,0,0,C,.05,A,15 NOV 19,215,78.65,M,83.35,Q,IBM191115P215,0,0,-.919,.004,-.143,.049,-.124,121.06%,81.00,299.03%,60.45%,95.64%,9.35%,4.36%,17.65%,<empty>,81.000,10 x 1,10,1,<empty>,0,0, ,0,0,0,,

22 NOV 19  (28)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM191122C95,0,0,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-0.84%,0.00%,40.350,2 x 2,2,2,<empty>,0,0, ,0,0,0,38.25,E,42.45,E,22 NOV 19,95,0,B,.23,W,IBM191122P95,0,0,-.014,.002,-.014,.013,-.002,59.00%,.11523854,1.21%,0.12%,2.09%,4.04%,97.91%,1.07%,<empty>,.115,0 x 49,0,49,<empty>,0,0, ,0,0,0,,
,,IBM191122C100,0,0,.932,.001,-.040,.038,.009,66.01%,35.45,<empty>,<empty>,93.64%,12.18%,6.36%,0.09%,0.09%,35.450,21 x 1,21,1,<empty>,0,0, ,0,0,0,33.15,H,37.75,P,22 NOV 19,100,0,B,.29,Q,IBM191122P100,0,0,-.019,.002,-.017,.017,-.002,53.25%,.14523129,1.45%,0.15%,2.68%,5.18%,97.32%,1.35%,<empty>,.145,0 x 51,0,51,<empty>,0,0, ,0,0,0,,
,,IBM191122C105,0,0,.937,.002,-.032,.037,.011,55.19%,30.48,<empty>,<empty>,93.87%,11.81%,6.13%,0.33%,0.33%,30.475,21 x 21,21,21,<empty>,0,0, ,0,0,0,28.20,H,32.75,H,22 NOV 19,105,0,B,.37,W,IBM191122P105,0,0,-.026,.003,-.019,.023,-.003,47.60%,.18542219,1.76%,0.18%,3.49%,6.76%,96.51%,1.72%,<empty>,.185,0 x 58,0,58,<empty>,0,0, ,0,0,0,,
,,IBM191122C110,0,0,.946,.003,-.023,.034,.010,44.04%,25.45,<empty>,<empty>,94.47%,10.71%,5.53%,0.09%,0.09%,25.450,31 x 2,31,2,<empty>,0,0, ,0,0,0,23.20,H,27.70,E,22 NOV 19,110,0,B,.37,Z,IBM191122P110,0,3,-.030,.004,-.019,.026,-.003,40.05%,.18507708,1.68%,0.17%,3.87%,7.51%,96.13%,1.72%,<empty>,.185,0 x 107,0,107,0.00%,.09,.09,I,0,0,0,,
,,IBM191122C115,0,0,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-0.37%,0.00%,20.400,9 x 21,9,21,<empty>,0,0, ,0,0,0,18.30,B,22.50,B,22 NOV 19,115,.04,M,.13,M,IBM191122P115,10,158,-.021,.005,-.010,.019,-.002,28.60%,.08501234,0.74%,0.07%,2.50%,4.87%,97.50%,0.79%,<empty>,.085,71 x 80,71,80,-64.71%,.06,.06,E,.10,.10,.06,,
,,IBM191122C120,0,0,.963,.008,-.009,.025,.012,25.66%,15.45,<empty>,<empty>,94.57%,10.55%,5.43%,0.09%,0.09%,15.450,31 x 31,31,31,<empty>,0,0, ,0,0,0,13.20,X,17.70,X,22 NOV 19,120,.13,M,.27,X,IBM191122P120,1,69,-.048,.010,-.018,.038,-.005,25.82%,.20001089,1.67%,0.17%,5.55%,10.78%,94.45%,1.86%,<empty>,.200,58 x 104,58,104,-46.67%,.16,.16,C,.16,.16,.16,,
,,IBM191122C122,0,0,.931,.015,-.017,.048,.036,26.57%,13.60,<empty>,<empty>,90.76%,17.91%,9.24%,1.49%,1.49%,13.600,9 x 31,9,31,<empty>,0,0, ,0,0,0,11.40,B,15.80,X,22 NOV 19,122,.21,Z,.25,I,IBM191122P122,0,0,-.058,.013,-.019,.045,-.006,23.59%,.2300183,1.69%,0.19%,6.65%,12.91%,93.35%,2.14%,<empty>,.230,12 x 31,12,31,<empty>,0,0, ,0,0,0,,
,,IBM191122C123,0,0,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-2.70%,0.00%,12.150,9 x 2,9,2,<empty>,0,0, ,0,0,0,10.45,B,13.85,E,22 NOV 19,123,.25,X,.29,H,IBM191122P123,0,0,-.068,.015,-.021,.050,-.008,22.91%,.26956789,1.84%,0.22%,7.74%,15.02%,92.26%,2.51%,<empty>,.270,41 x 21,41,21,<empty>,0,0, ,0,0,0,,
,,IBM191122C124,0,0,.943,.018,-.011,.040,.031,21.64%,11.52,<empty>,<empty>,91.58%,16.33%,8.42%,0.79%,0.79%,11.525,9 x 2,9,2,<empty>,0,0, ,0,0,0,9.40,B,13.65,E,22 NOV 19,124,.29,X,.35,X,IBM191122P124,0,0,-.081,.018,-.023,.057,-.009,22.29%,.32035509,2.04%,0.26%,9.09%,17.63%,90.91%,2.98%,<empty>,.320,41 x 21,41,21,<empty>,0,0, ,0,0,0,,
,,IBM191122C125,0,7,.949,.020,-.009,.036,.029,19.42%,10.50,<empty>,<empty>,91.84%,15.82%,8.16%,0.56%,0.56%,10.500,4 x 1,4,1,0.00%,9.00,9.00,C,0,0,0,10.30,P,10.70,C,22 NOV 19,125,.37,X,.41,X,IBM191122P125,2,177,-.097,.021,-.026,.066,-.011,21.81%,.39033755,2.34%,0.31%,10.84%,20.99%,89.16%,3.63%,<empty>,.390,33 x 33,33,33,-23.21%,.43,.43,X,.46,.46,.43,,
,,IBM191122C126,0,0,.905,.026,-.017,.062,.046,20.88%,9.65,<empty>,<empty>,87.65%,23.88%,12.35%,1.95%,1.95%,9.650,9 x 1,9,1,<empty>,0,0, ,0,0,0,7.50,B,11.80,N,22 NOV 19,126,.45,X,.49,H,IBM191122P126,0,5,-.116,.024,-.029,.074,-.013,21.27%,.47028828,2.66%,0.37%,12.82%,24.78%,87.18%,4.37%,<empty>,.470,31 x 31,31,31,0.00%,.81,.81,C,0,0,0,,
,,IBM191122C127,0,0,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-4.56%,0.00%,7.950,21 x 26,21,26,<empty>,0,0, ,0,0,0,6.50,M,9.40,B,22 NOV 19,127,.53,X,.60,H,IBM191122P127,0,2,-.137,.028,-.031,.084,-.015,20.71%,.56521333,3.03%,0.45%,15.10%,29.17%,84.90%,5.25%,<empty>,.565,43 x 21,43,21,0.00%,.91,.91,N,0,0,0,,
,,IBM191122C128,0,0,.939,.035,-.007,.043,.033,14.85%,7.50,<empty>,<empty>,89.83%,19.64%,10.17%,0.56%,0.56%,7.500,10 x 24,10,24,<empty>,0,0, ,0,0,0,5.65,B,9.35,B,22 NOV 19,128,.68,H,.73,X,IBM191122P128,112,139,-.166,.032,-.035,.095,-.018,20.43%,.70510397,3.59%,0.55%,18.11%,34.92%,81.89%,6.56%,<empty>,.705,21 x 31,21,31,-27.37%,.69,.69,C,.85,.86,.62,,
,,IBM191122C129,0,1,.948,.043,-.005,.037,.029,12.71%,6.47,<empty>,<empty>,89.89%,19.45%,10.11%,0.33%,0.33%,6.475,13 x 26,13,26,0.00%,6.00,6.00,Z,0,0,0,5.20,B,7.75,B,22 NOV 19,129,.83,Z,.90,J,IBM191122P129,8,73,-.198,.036,-.039,.106,-.022,20.05%,.86507356,4.19%,0.68%,21.44%,41.26%,78.56%,8.04%,<empty>,.865,5 x 21,5,21,-28.45%,.83,.83,Q,.83,.83,.83,,
,,IBM191122C130,9,13,.828,.049,-.020,.096,.056,16.02%,5.83,<empty>,<empty>,79.74%,38.92%,20.26%,3.58%,3.58%,5.825,37 x 13,37,13,+22.11%,5.80,5.80,C,5.25,5.80,5.25,5.75,X,5.90,B,22 NOV 19,130,1.03,H,1.09,H,IBM191122P130,56,290,-.234,.041,-.042,.117,-.026,19.72%,1.06,4.90%,0.82%,25.25%,48.49%,74.75%,9.86%,<empty>,1.060,21 x 21,21,21,-24.65%,1.07,1.07,Q,1.26,1.31,.95,,
,,IBM191122C131,7,63,.782,.056,-.023,.111,.058,15.48%,4.98,<empty>,<empty>,75.40%,47.11%,24.60%,4.97%,4.97%,4.975,11 x 43,11,43,+3.49%,4.15,4.15,Q,4.15,4.15,4.15,4.90,X,5.05,X,22 NOV 19,131,1.27,H,1.33,H,IBM191122P131,20,86,-.276,.045,-.046,.127,-.031,19.44%,1.30,5.74%,1.00%,29.56%,56.65%,70.44%,12.09%,<empty>,1.300,11 x 31,11,31,-22.94%,1.31,1.31,Q,1.41,1.41,1.20,,
,,IBM191122C132,1,10,.731,.064,-.025,.124,.058,14.80%,4.15,<empty>,<empty>,70.48%,56.33%,29.52%,6.60%,6.60%,4.150,67 x 44,67,44,+17.65%,4.00,4.00,P,4.00,4.00,4.00,3.95,M,4.35,M,22 NOV 19,132,1.57,Z,1.63,H,IBM191122P132,89,149,-.323,.049,-.049,.137,-.036,19.30%,1.60,6.77%,1.23%,34.40%,65.75%,65.60%,14.88%,<empty>,1.600,5 x 31,5,31,-28.44%,1.61,1.61,Q,1.93,1.98,1.41,,
,,IBM191122C133,7,233,.668,.071,-.027,.137,.057,14.32%,3.40,<empty>,<empty>,64.45%,67.56%,35.55%,8.93%,8.93%,3.400,71 x 44,71,44,+36.03%,3.36,3.36,X,3.15,3.36,3.15,3.25,M,3.55,M,22 NOV 19,133,1.93,Z,1.98,X,IBM191122P133,28,148,-.374,.052,-.051,.144,-.042,19.20%,1.96,7.93%,1.49%,39.57%,75.43%,60.43%,18.18%,<empty>,1.955,3 x 20,3,20,-29.63%,1.90,1.90,N,2.36,2.42,1.90,,
,,IBM191122C134,12,45,.598,.077,-.029,.146,.054,13.79%,2.71,<empty>,<empty>,57.67%,80.05%,42.33%,11.76%,11.76%,2.705,3 x 9,3,9,+41.75%,2.75,2.75,Q,2.08,2.96,2.08,2.67,Z,2.74,Q,22 NOV 19,134,2.35,Q,2.42,X,IBM191122P134,0,63,-.427,.053,-.054,.149,-.048,19.25%,2.38,9.30%,1.81%,45.01%,85.55%,54.99%,22.18%,<empty>,2.385,3 x 12,3,12,0.00%,3.30,3.30,E,0,0,0,,
,,IBM191122C135,31,181,.520,.080,-.029,.151,.049,13.47%,2.11,<empty>,<empty>,50.13%,93.81%,49.87%,15.53%,15.53%,2.110,41 x 2,41,2,+44.22%,2.12,2.12,C,1.72,2.25,1.57,2.07,M,2.15,Q,22 NOV 19,135,2.77,H,3.05,C,IBM191122P135,10,26,-.481,.053,-.056,.152,-.054,19.57%,2.91,10.92%,2.20%,50.49%,95.68%,49.51%,27.06%,<empty>,2.910,11 x 128,11,128,-23.39%,2.85,2.85,H,3.00,3.00,2.62,,
,,IBM191122C136,40,135,.440,.079,-.029,.150,.043,13.27%,1.62,<empty>,<empty>,42.33%,90.36%,57.67%,15.02%,20.23%,1.615,1 x 3,1,3,+60.38%,1.70,1.70,Q,1.14,1.70,1.14,1.58,P,1.65,N,22 NOV 19,136,3.30,M,3.60,X,IBM191122P136,0,57,-.534,.053,-.057,.151,-.060,19.63%,3.45,12.74%,2.60%,55.80%,93.54%,44.20%,26.87%,<empty>,3.450,41 x 117,41,117,0.00%,5.30,5.30,C,0,0,0,,
,,IBM191122C137,47,142,.362,.076,-.028,.143,.036,13.12%,1.21,<empty>,<empty>,34.70%,73.68%,65.30%,11.21%,25.71%,1.205,23 x 11,23,11,+40.00%,1.19,1.19,C,.88,1.30,.88,1.17,M,1.24,H,22 NOV 19,137,3.95,M,4.25,X,IBM191122P137,0,31,-.584,.051,-.057,.148,-.066,20.08%,4.10,15.14%,3.09%,60.77%,82.74%,39.23%,23.62%,<empty>,4.100,58 x 60,58,60,0.00%,5.90,5.90,Q,0,0,0,,
,,IBM191122C138,55,268,.289,.069,-.026,.130,.029,13.06%,.88499822,<empty>,<empty>,27.68%,58.48%,72.32%,8.23%,32.04%,.885,12 x 11,12,11,+72.00%,.86,.86,C,.61,.94,.58,.86,I,.91,H,22 NOV 19,138,4.65,M,4.95,M,IBM191122P138,0,30,-.629,.048,-.057,.143,-.071,20.56%,4.80,17.72%,3.60%,65.31%,72.93%,34.69%,20.83%,<empty>,4.800,58 x 58,58,58,0.00%,6.75,6.75,M,0,0,0,,
,,IBM191122C139,2,457,.227,.060,-.023,.115,.023,13.12%,.64501706,<empty>,<empty>,21.60%,45.45%,78.40%,6.00%,39.10%,.645,31 x 44,31,44,+33.33%,.68,.68,B,.68,.68,.68,.60,X,.69,X,22 NOV 19,139,5.45,X,5.75,M,IBM191122P139,0,39,-.667,.044,-.058,.138,-.076,21.48%,5.60,20.67%,4.20%,69.10%,64.79%,30.90%,18.97%,<empty>,5.600,41 x 58,41,58,0.00%,6.50,6.50,Z,0,0,0,,
,,IBM191122C140,10,75,.174,.051,-.020,.098,.018,13.16%,.46019044,<empty>,<empty>,16.44%,34.46%,83.56%,4.28%,46.68%,.460,31 x 50,31,50,+50.00%,.39,.39,C,.28,.45,.28,.43,X,.49,H,22 NOV 19,140,6.30,X,6.70,M,IBM191122P140,0,15,-.695,.040,-.060,.133,-.080,22.92%,6.50,24.00%,4.87%,71.98%,58.63%,28.02%,18.04%,<empty>,6.500,41 x 79,41,79,0.00%,8.35,8.35,P,0,0,0,,
,,IBM191122C141,4,23,.129,.042,-.017,.081,.013,13.19%,.31999696,<empty>,<empty>,12.18%,25.44%,87.82%,2.98%,54.68%,.320,78 x 68,78,68,+9.38%,.35,.35,Z,.28,.35,.28,.25,M,.39,M,22 NOV 19,141,7.15,N,7.55,M,IBM191122P141,0,34,-.724,.036,-.059,.127,-.084,23.82%,7.35,27.13%,5.50%,74.82%,52.60%,25.18%,16.65%,<empty>,7.350,3 x 59,3,59,0.00%,8.75,8.75,P,0,0,0,,
,,IBM191122C142,1,31,.121,.036,-.018,.077,.013,14.81%,.32999698,<empty>,<empty>,11.28%,23.47%,88.72%,3.07%,64.07%,.330,41 x 327,41,327,-30.43%,.16,.16,C,.16,.16,.16,.21,X,.45,X,22 NOV 19,142,6.35,B,10.65,M,IBM191122P142,0,6,-.728,.032,-.066,.126,-.085,26.99%,8.50,31.38%,6.37%,75.54%,51.08%,24.46%,18.04%,<empty>,8.500,10 x 41,10,41,0.00%,11.05,11.05,E,0,0,0,,
,,IBM191122C143,0,32,.088,.029,-.015,.061,.009,14.69%,.22501594,<empty>,<empty>,8.21%,17.05%,91.79%,2.09%,72.39%,.225,43 x 164,43,164,0.00%,.09,.09,C,0,0,0,.15,X,.30,X,22 NOV 19,143,7.50,B,11.50,M,IBM191122P143,0,9,-.741,.029,-.069,.122,-.087,28.91%,9.50,35.07%,7.12%,76.95%,48.13%,23.05%,18.04%,<empty>,9.500,10 x 31,10,31,0.00%,10.10,10.10,D,0,0,0,,
,,IBM191122C144,100,570,.065,.022,-.012,.048,.007,14.71%,.15539028,<empty>,<empty>,5.96%,12.36%,94.04%,1.44%,81.04%,.155,34 x 84,34,84,-13.33%,.13,.13,M,.13,.13,.13,.10,M,.21,M,22 NOV 19,144,8.20,B,12.50,M,IBM191122P144,0,1,-.763,.027,-.067,.117,-.090,29.51%,10.35,38.21%,7.74%,79.04%,43.72%,20.96%,16.65%,<empty>,10.350,9 x 74,9,74,0.00%,5.96,5.96,C,0,0,0,,
,,IBM191122C145,4,370,.041,.016,-.008,.034,.004,14.29%,.0903477,<empty>,<empty>,3.81%,7.88%,96.19%,0.84%,89.74%,.090,89 x 31,89,31,-20.00%,.08,.08,C,.13,.13,.08,.05,M,.13,Z,22 NOV 19,145,9.05,B,13.40,H,IBM191122P145,0,2,-.782,.025,-.066,.111,-.093,30.18%,11.23,41.44%,8.39%,80.87%,39.87%,19.13%,15.48%,<empty>,11.225,9 x 21,9,21,0.00%,12.00,12.00,Q,0,0,0,,
,,IBM191122C146,1,159,.032,.013,-.007,.028,.003,14.74%,.07041185,<empty>,<empty>,2.96%,6.12%,97.04%,0.65%,98.85%,.070,0 x 1,0,1,-50.00%,.09,.09,C,.09,.09,.09,0,P,.14,P,22 NOV 19,146,10.30,B,14.40,P,IBM191122P146,0,7,-.781,.023,-.071,.111,-.094,33.02%,12.35,45.59%,9.24%,81.04%,39.54%,18.96%,16.65%,<empty>,12.350,9 x 7,9,7,0.00%,7.65,7.65,C,0,0,0,,
,,IBM191122C147,0,95,.051,.015,-.012,.040,.005,18.05%,.14501571,<empty>,<empty>,4.62%,9.53%,95.38%,1.35%,108.84%,.145,0 x 202,0,202,0.00%,.05,.05,C,0,0,0,0,B,.29,X,22 NOV 19,147,12.00,B,15.30,B,IBM191122P147,0,6,-.770,.021,-.082,.115,-.094,37.39%,13.65,50.39%,10.24%,80.31%,41.15%,19.69%,19.43%,<empty>,13.650,9 x 21,9,21,0.00%,15.96,15.96,X,0,0,0,,
,,IBM191122C148,0,90,.037,.012,-.009,.031,.004,17.90%,.1000312,<empty>,<empty>,3.35%,6.90%,96.65%,0.93%,117.73%,.100,0 x 197,0,197,0.00%,.06,.06,Q,0,0,0,0,N,.20,X,22 NOV 19,148,12.00,B,16.35,H,IBM191122P148,0,6,-.808,.020,-.070,.103,-.098,34.70%,14.18,52.33%,10.59%,83.66%,34.05%,16.34%,15.02%,<empty>,14.175,9 x 21,9,21,0.00%,10.50,10.50,C,0,0,0,,
,,IBM191122C149,0,165,.042,.012,-.011,.034,.004,19.75%,.12500627,<empty>,<empty>,3.71%,7.63%,96.29%,1.16%,127.26%,.125,0 x 200,0,200,0.00%,.20,.20,C,0,0,0,0,B,.25,X,22 NOV 19,149,13.85,B,17.75,I,IBM191122P149,0,27,-.775,.018,-.090,.113,-.096,42.11%,15.80,58.33%,11.86%,81.16%,39.46%,18.84%,20.83%,<empty>,15.800,9 x 31,9,31,0.00%,10.05,10.05,Q,0,0,0,,
,,IBM191122C150,2,38,.017,.006,-.005,.016,.002,17.32%,.03999595,<empty>,<empty>,1.52%,3.12%,98.48%,0.37%,135.77%,.040,0 x 1,0,1,-60.00%,.08,.08,I,.10,.10,.08,0,Q,.08,Q,22 NOV 19,150,14.15,B,18.40,B,IBM191122P150,0,10,-.813,.018,-.076,.101,-.100,38.84%,16.27,60.08%,12.17%,84.37%,32.61%,15.63%,15.95%,<empty>,16.275,9 x 21,9,21,0.00%,10.48,10.48,C,0,0,0,,
,,IBM191122C152.5,0,291,.034,.009,-.011,.029,.004,23.12%,.11499843,<empty>,<empty>,2.93%,6.03%,97.07%,1.07%,159.71%,.115,0 x 201,0,201,0.00%,.01,.01,X,0,0,0,0,B,.23,X,22 NOV 19,152.5,16.40,H,20.95,X,IBM191122P152.5,0,0,-.832,.016,-.076,.094,-.104,41.60%,18.68,68.94%,13.95%,86.24%,28.70%,13.76%,15.02%,<empty>,18.675,21 x 31,21,31,<empty>,0,0, ,0,0,0,,
,,IBM191122C155,2,19,.026,.006,-.010,.023,.003,24.63%,.09011798,<empty>,<empty>,2.20%,4.53%,97.80%,0.84%,182.73%,.090,0 x 204,0,204,-20.00%,.08,.08,C,.04,.08,.04,0,B,.18,X,22 NOV 19,155,18.75,H,23.30,H,IBM191122P155,0,0,-.852,.014,-.074,.087,-.108,43.51%,21.03,77.62%,15.69%,88.12%,24.76%,11.88%,13.62%,<empty>,21.025,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM191122C157.5,0,3,.031,.006,-.013,.027,.003,28.64%,.13000496,<empty>,<empty>,2.62%,5.38%,97.38%,1.21%,206.34%,.130,0 x 57,0,57,0.00%,.08,.08,I,0,0,0,0,N,.26,Z,22 NOV 19,157.5,21.25,H,25.80,H,IBM191122P157.5,0,0,-.860,.012,-.076,.084,-.111,46.90%,23.53,86.85%,17.56%,88.99%,22.98%,11.01%,13.62%,<empty>,23.525,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM191122C160,0,16,.028,.006,-.013,.025,.003,30.83%,.12501871,<empty>,<empty>,2.33%,4.80%,97.67%,1.16%,229.55%,.125,0 x 58,0,58,0.00%,.19,.19,X,0,0,0,0,N,.25,Z,22 NOV 19,160,23.85,E,28.30,H,IBM191122P160,0,0,-.863,.011,-.080,.082,-.114,50.80%,26.07,96.26%,19.47%,89.48%,22.00%,10.52%,14.09%,<empty>,26.075,1 x 21,1,21,<empty>,0,0, ,0,0,0,,
,,IBM191122C162.5,0,0,.026,.005,-.013,.023,.003,32.94%,.12011214,<empty>,<empty>,2.09%,4.30%,97.91%,1.12%,252.75%,.120,0 x 49,0,49,<empty>,0,0, ,0,0,0,0,B,.24,W,22 NOV 19,162.5,26.25,H,30.80,X,IBM191122P162.5,0,0,-.872,.010,-.081,.078,-.116,53.36%,28.53,105.30%,21.29%,90.37%,20.16%,9.63%,13.62%,<empty>,28.525,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM191122C165,0,0,.023,.004,-.012,.021,.002,34.71%,.11009338,<empty>,<empty>,1.82%,3.74%,98.18%,1.02%,275.90%,.110,0 x 49,0,49,<empty>,0,0, ,0,0,0,0,B,.22,W,22 NOV 19,165,28.80,N,33.30,X,IBM191122P165,0,2,-.876,.009,-.084,.077,-.119,56.76%,31.05,114.63%,23.18%,90.81%,19.26%,9.19%,13.86%,<empty>,31.050,2 x 21,2,21,0.00%,27.55,27.55,N,0,0,0,,

29 NOV 19  (35)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM191129C100,0,84,.931,.002,-.033,.043,.014,60.99%,35.50,<empty>,<empty>,92.96%,13.44%,7.04%,0.45%,0.45%,35.500,1 x 21,1,21,0.00%,32.62,32.62,X,0,0,0,33.25,Q,37.75,H,29 NOV 19,100,0,B,.27,W,IBM191129P100,0,3,-.018,.002,-.013,.019,-.002,47.19%,.13528229,1.35%,0.14%,2.54%,4.91%,97.46%,1.01%,<empty>,.135,0 x 164,0,164,0.00%,.05,.05,X,0,0,0,,
,,IBM191129C105,0,98,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-0.11%,0.00%,30.425,21 x 2,21,2,0.00%,27.54,27.54,X,0,0,0,28.20,H,32.65,E,29 NOV 19,105,0,N,.41,W,IBM191129P105,0,0,-.028,.003,-.017,.027,-.004,43.39%,.20502416,1.95%,0.20%,3.77%,7.28%,96.23%,1.54%,<empty>,.205,0 x 57,0,57,<empty>,0,0, ,0,0,0,,
,,IBM191129C110,0,0,.948,.003,-.017,.036,.013,40.06%,25.45,<empty>,<empty>,94.15%,11.29%,5.85%,0.07%,0.07%,25.450,2 x 2,2,2,<empty>,0,0, ,0,0,0,23.35,E,27.55,E,29 NOV 19,110,.01,H,.22,X,IBM191129P110,1,17,-.021,.004,-.010,.022,-.003,33.10%,.11512332,1.05%,0.10%,2.73%,5.31%,97.27%,0.86%,<empty>,.115,83 x 182,83,182,-44.44%,.10,.10,E,.10,.10,.10,,
,,IBM191129C115,0,0,.949,.006,-.014,.037,.022,32.89%,20.50,<empty>,<empty>,93.37%,12.82%,6.63%,0.45%,0.45%,20.500,2 x 2,2,2,<empty>,0,0, ,0,0,0,18.30,E,22.70,E,29 NOV 19,115,0,B,.17,M,IBM191129P115,0,23,-.021,.005,-.008,.021,-.003,25.59%,.08500962,0.74%,0.07%,2.51%,4.87%,97.49%,0.64%,<empty>,.085,0 x 44,0,44,0.00%,.01,.01,M,0,0,0,,
,,IBM191129C120,0,0,.942,.012,-.013,.044,.035,26.38%,15.55,<empty>,<empty>,91.68%,16.09%,8.32%,0.82%,0.82%,15.550,1 x 21,1,21,<empty>,0,0, ,0,0,0,13.25,E,17.85,H,29 NOV 19,120,.20,X,.25,X,IBM191129P120,4,65,-.052,.011,-.016,.045,-.007,23.66%,.22500831,1.88%,0.19%,6.03%,11.69%,93.97%,1.69%,<empty>,.225,41 x 31,41,31,-28.13%,.23,.23,Q,.22,.24,.22,,
,,IBM191129C122,0,0,.921,.016,-.016,.059,.048,25.32%,13.65,<empty>,<empty>,89.20%,20.85%,10.80%,1.57%,1.57%,13.650,9 x 31,9,31,<empty>,0,0, ,0,0,0,11.50,B,15.80,X,29 NOV 19,122,.28,X,.33,X,IBM191129P122,0,0,-.070,.014,-.019,.057,-.010,22.49%,.30500956,2.23%,0.25%,8.04%,15.55%,91.96%,2.28%,<empty>,.305,41 x 31,41,31,<empty>,0,0, ,0,0,0,,
